Gene,Label
P61851,0
Q24025,0
P27398,0
X2J709,0
Q27297,0
Q8SZF1,0
Q9VF26,0
Q9VRM7,0
Q8IMP8,0
Q9VED3,0
P08630,0
P52172,1
P07666,0
P07665,0
P07664,0
Q9VEV9,0
P40423,0
P45843,0
P38979,0
P25159,0
P20483,1
P92189,0
Q9V877,0
Q9Y0H4,0
P25991,0
P08970,0
X2JDA8,0
P20193,0
P05205,0
Q9XYM5,0
P12297,0
Q8MRP3,1
X2JLF7,0
P40688,0
Q9U969,0
P18489,0
P12613,0
Q541G1,0
P20227,0
P42286,0
P48613,0
P10735,0
Q9VMT1,0
Q7YU36,0
P18102,0
Q95TA3,0
Q8SZW1,0
P18475,0
Q59E32,0
P19018,0
Q9NBK5,0
Q9W497,0
Q9W2M2,0
Q24155,0
P19334,0
P20659,0
P04814,0
P54356,0
P22265,0
P40689,0
Q8T3M3,0
P22812,0
P06603,1
P06605,1
P06604,1
P08841,0
P61857,0
Q9VAX7,0
P25823,0
Q8IGE8,0
Q9Y0Z9,0
P10627,0
Q7JYK1,1
P15357,0
Q99351,1
P83949,0
Q9VRF2,0
P16163,0
Q9VPQ6,0
P20153,0
Q6SIW5,0
Q8T9B1,0
Q8SZF8,0
Q9W1R5,0
Q9VIP8,0
P11449,0
X2J4V0,0
Q06521,0
Q94918,0
P10090,0
Q24106,0
O44342,0
P09957,0
X2JD55,0
X2JEX8,0
Q9VFU8,0
Q7YU84,1
P22469,0
P09089,0
Q0IGT0,0
P10379,0
X2JEF0,0
P22769,0
P17719,0
Q24535,1
P22810,0
P12982,0
P23572,0
P23573,1
P23654,0
Q7KQF8,0
P09491,0
P25162,0
Q8T9B6,0
Q8MSU1,0
P32845,0
Q9VZQ3,0
P28285,0
X2JBP9,0
P10084,0
Q24404,0
Q01642,0
Q01643,0
Q01644,0
Q01645,0
X2JDI1,0
Q03751,0
Q9U6L5,0
Q8MQN5,0
Q8SXB8,0
X2JFR1,0
P23487,0
P48810,0
P24492,0
X2J979,0
Q7JPT1,0
Q9VBA5,0
P28465,0
Q05783,1
Q94920,0
Q961H0,0
Q9VXG8,0
X2JCK2,0
Q9VAL5,0
P35992,0
Q9VZW3,0
Q9W0R8,0
Q9VIP4,0
Q0PQ31,0
Q9VSW5,0
Q9VRK9,0
P46867,0
Q9VB25,0
P40794,0
P48423,0
Q9VXV3,0
X2J9L4,0
Q86B79,0
Q5BII1,0
X2JAB9,0
Q7JXA8,0
P41073,0
C0HKA0,1
X2JCX8,1
Q27607,0
Q9VJV8,0
P23488,1
P23128,0
Q08694,0
P83971,0
P83972,0
P37159,0
P29615,0
P37160,0
Q95S46,0
P23625,0
P25153,0
Q8T962,0
X2JDJ5,0
P25167,0
Q9V420,0
Q9XTL9,0
P30430,0
Q04688,0
Q9VYU7,0
Q00449,0
Q8MRC4,0
P22270,0
P20228,0
P61855,0
P27781,0
P26802,0
P32031,0
Q00805,0
P20905,0
Q07327,0
Q5BIE8,0
Q01603,0
P41044,0
Q9W1I2,0
Q07436,0
P27864,0
P26686,0
Q9VUS3,0
Q7JPH4,0
Q9VUS6,0
Q27241,0
Q9VUS8,0
Q9VUS9,0
Q9VUT0,0
Q8MSD4,0
P25008,0
P30432,0
P28166,0
P28167,0
P25455,0
Q8MSC5,0
Q03445,0
Q9VMP4,0
P30975,0
P29829,0
P23779,0
Q540V7,0
P08645,0
Q08012,0
Q9W4X9,0
Q02936,0
P27716,0
Q7Z1J3,0
X2J9Z1,0
P98163,0
O76904,0
Q8IN81,1
Q95NF4,0
X2JAA8,0
P13709,0
X2JE30,0
P05709,0
Q95SW7,0
Q24595,0
Q8MRD2,0
O97063,0
O97062,0
O97061,0
O97060,0
Q8SZL4,0
Q9V3L8,0
P13677,0
Q24573,0
Q960U8,0
Q9VIR9,0
C0HL67,0
P28518,0
X2JAI1,0
P48809,0
Q6AWJ9,0
P30974,0
P25931,0
Q9VW60,0
Q24256,1
P36958,0
P39736,1
Q9VJS8,0
Q6J8P4,0
Q9W523,0
Q5U0W8,0
Q53YH4,0
Q9VD99,0
Q24592,0
P45447,1
P31009,0
Q9VLB7,0
Q9W0K7,0
X2J7U0,0
Q8MSX1,0
Q9Y1A8,0
Q7M3M8,0
Q9VZK2,1
Q9VCN7,1
Q9VC47,0
Q94522,0
P36872,0
Q9VQS7,0
Q9VQU9,0
Q02360,0
Q02361,0
P32028,0
P32029,0
Q27601,0
Q6NR27,0
Q8SWR6,0
Q06849,0
Q95TC2,0
P35600,0
X2J9X1,0
P29052,0
Q06003,0
P38040,0
X2JKD2,0
P41375,0
Q9VWW4,0
Q9VWV9,0
X2JG03,0
Q9VW83,0
P40320,0
X2J7P4,0
Q9VG38,0
Q9VW15,0
Q9W451,0
X2JB25,0
Q24562,0
Q24312,0
P17704,0
Q9VUX7,0
Q9U8F7,0
Q8IM96,0
P17971,0
Q9U916,0
P25228,0
X2JB15,0
X2J5G6,1
P25992,0
P40656,0
P40657,0
P48994,0
P50534,0
X2J6S0,0
Q05733,0
P35820,0
P18459,0
P55824,0
P35554,0
Q9W186,0
Q02637,0
Q9XTK9,0
P15619,0
Q7KNF2,1
Q9VCE3,0
Q9Y1B4,0
Q868I9,0
P29774,0
P29775,0
P29776,0
Q9VKE2,0
X2JD89,0
Q8MS75,0
P31409,0
Q01083,0
P28668,0
Q9VJK6,0
Q9VKW2,0
P39413,0
Q01820,0
Q9VB62,0
X2J9V3,0
Q6AWM0,0
Q9W2A5,0
Q9VQL9,0
P45437,0
Q9W2P8,1
Q9VFQ3,1
Q9VDA2,0
P48451,0
P48456,0
Q9V3S0,0
Q9VG98,0
Q9VG97,0
Q9VG96,0
Q9VG95,0
Q9VG94,0
Q9VG93,0
Q9VG92,0
P29993,0
Q9BMT7,0
Q95U55,0
P48159,1
P42271,0
Q9VIE8,0
Q24139,0
Q26263,0
Q9N2M8,0
Q09101,0
Q24492,0
X2JL29,0
X2J5N3,0
P48149,1
Q00637,0
X2JBG9,0
X2JH42,1
Q07886,0
Q04448,0
Q05337,0
Q07171,0
P41043,0
Q06943,0
P46824,0
Q24372,0
Q08832,0
Q5BI62,0
Q23979,0
P35875,0
Q9VFT3,0
Q9VQJ0,0
X2J950,1
X2JAZ3,0
Q05344,0
P47825,0
Q05913,0
Q27896,0
P35122,0
P51406,0
P40139,0
P40140,0
P40141,0
Q8MQJ9,0
X2JJV1,0
Q24118,0
P41046,0
Q24152,0
Q9VXM1,1
Q8SZG6,0
Q9VZP3,0
P54366,0
Q9VB55,0
X2JIW9,0
P40792,0
P32234,0
P81928,0
P40793,0
Q7K180,0
P61209,0
X2JC55,0
Q9VVC5,0
P51123,0
P49846,0
P35004,0
C0HKA2,0
C0HKA3,0
Q8INB9,0
Q960F2,0
P54733,1
Q95078,0
P36192,0
P42281,0
P36193,0
Q07407,0
Q9U5L1,0
Q3YNE7,0
Q03427,0
Q9VKU0,0
Q24418,0
Q23971,0
Q23970,0
Q9VSC3,0
Q24488,0
Q95RG1,1
P41093,1
P41094,1
P39018,1
P51905,0
P49415,0
X2JE29,0
P49847,0
P41900,0
P20232,0
P47948,0
X2JCI6,0
P35005,0
Q23973,0
P48987,0
Q9V8R9,0
Q9W0X0,0
P54622,0
Q05652,0
Q9VU51,0
P40589,0
Q9XZ54,0
Q967D7,0
Q9V9A9,0
Q0E996,0
Q9VKC9,0
O02002,0
Q7JX82,0
Q9VL75,0
Q9BLY4,0
Q8T0K8,0
P91660,0
Q0E924,0
Q9VPU1,0
Q95SA6,1
Q9V7Y2,0
Q7KNM2,0
Q9VMX2,0
Q7K4Q9,0
Q9VKM3,0
Q7K5M6,0
Q7KKI0,0
Q9W1V8,0
Q8SXW0,0
Q8MRP7,0
Q9VTE5,0
Q9V3D9,0
Q9VN55,0
Q960V1,0
Q9VDZ3,0
Q9VDE5,0
Q9VNG4,0
Q9V3E7,0
Q9W0G4,0
Q9U4Y1,0
Q9VA18,0
Q9VHW4,0
Q9VSK5,0
Q9VNR6,0
Q9VE96,0
Q9VRM3,0
X2JC06,0
Q9W002,0
Q9VEJ2,0
Q9VUZ0,0
Q9VI72,0
P48608,0
Q9VPG5,0
Q6NN06,0
P48612,0
P35381,1
Q95UI6,0
Q01989,0
Q9XY35,0
Q9VLT5,0
Q9VLC0,0
O77459,1
Q8MZ67,0
Q9VPS5,0
Q24322,0
Q24323,0
Q9VGB6,0
P41126,0
P49258,0
P98149,0
Q9W4X2,0
Q9W4I4,0
Q9VDA1,0
P54191,0
P54192,0
P54193,0
P54194,0
P54195,0
X2JGM9,1
Q24498,0
P36975,0
P52654,0
P49905,0
P49906,0
Q27377,0
P54185,0
P82147,0
Q27333,0
Q7YU60,0
Q8SYR3,0
Q9XZ61,0
Q9VTT2,0
Q9XZ53,0
Q94519,0
Q9VTU2,0
Q9VFK6,0
Q9VF98,0
Q9VEB9,0
Q9VSN9,0
P42279,0
P42278,0
P42280,0
X2J8Y6,0
Q9W4X8,0
Q9VT91,0
P48603,0
Q86NM8,0
X2JI29,0
P61849,0
P41596,0
X2J9A4,0
Q24337,0
Q23974,0
Q24342,0
O18412,0
Q9VR07,0
Q24368,0
Q9XZ29,0
Q8T8V5,0
Q94901,0
Q9N675,0
P42003,0
Q9VZH2,0
Q9U010,1
P40791,0
Q8T0N1,0
Q8T9C0,0
P46150,0
Q9VBQ1,1
Q9VBL6,0
Q9VBL7,0
Q9V3J3,0
Q5U196,0
Q9W2R4,0
Q27571,0
Q9VZF5,0
Q9VV42,0
Q23982,0
Q9W1C9,0
Q7KSE4,0
P48591,0
P48592,0
O44252,0
Q24475,0
Q24509,0
Q540V5,0
Q24090,0
X2JDD7,0
P55965,0
Q9VCB6,0
P45594,0
P54350,0
Q9VA38,1
Q24451,0
P45890,0
P45888,0
P45891,0
P45889,0
Q95TB3,0
Q95UF0,0
X2JEJ4,0
Q24255,0
Q8SX77,0
X2JDR5,0
Q24317,0
Q7KPZ3,0
Q8T0P0,1
P46415,0
P37193,0
P36951,0
P55162,0
Q23976,0
Q9VC96,0
Q9VSR5,0
Q9V3C4,0
Q8T030,0
Q9NLA6,0
Q9W5G3,0
Q7KVQ0,0
Q7JPT8,0
Q9VZZ4,0
Q9VRD0,0
Q24325,0
P47980,0
Q9VP61,0
Q9VLC5,0
X2J8C3,0
Q95UA1,0
Q11002,0
Q9VS37,1
Q9VH98,0
Q8MYL2,1
P54397,0
Q95PA9,0
P82910,0
P02825,0
Q8INI8,0
Q9BIS2,0
Q9BIR7,0
Q9V3S3,0
Q9VJR1,0
P42325,0
Q95T37,0
P40807,0
P40808,0
X2JCX9,0
P46222,0
Q960T2,0
Q9W0C2,0
Q24547,0
P52656,0
P47947,0
O46098,0
X2J8L2,0
Q8IGS3,0
Q95T29,1
Q9VTD3,0
P91641,0
Q24371,0
Q9Y090,0
Q9VNA2,0
P00850,0
P84345,0
P00399,0
P00408,0
P00417,0
Q9ME01,0
V9H007,0
Q7GHL2,0
P18930,0
P18934,0
Q9G472,0
P18933,0
Q9VVR1,0
Q9VUD7,0
Q8T098,0
Q27934,0
P40797,0
Q6NQZ5,0
Q9U479,0
Q94899,0
P40945,0
P40946,0
Q8IRC7,0
Q24040,0
Q2XYL8,0
Q961T0,0
Q24210,0
P48609,0
Q23997,0
Q7KVG9,0
P54623,0
Q26377,0
Q95029,0
Q27594,0
Q963E0,0
Q9V769,0
Q86LC7,0
V9GZG7,0
V9GZM8,0
V9GZT0,0
V9GZI5,0
Q8SY52,0
Q9VC29,0
P48375,0
Q07093,0
Q9VA09,0
A0A0B4KFZ9,1
Q7K4Z4,0
Q8T9D6,0
Q9VDG5,0
Q94887,0
Q9VIQ4,0
P54399,0
Q9VDS9,0
P16620,0
Q9U5D5,0
Q9V3I2,0
P48554,0
Q94527,0
X2J5R5,0
P48148,0
Q95S53,0
Q8T3V6,0
Q9W4D2,0
X2JCS6,1
P21914,0
P54359,0
Q9W3Z3,0
O76752,0
Q9V3H7,0
Q9VW51,0
Q9VZA8,0
Q09332,0
X2J9F7,0
Q9NK57,0
Q9VIP9,0
Q9VYV8,0
Q9VDT9,1
Q9VEN1,0
Q53YH1,0
Q95RI5,0
Q27403,0
Q8T0J6,0
Q7KYD3,0
O02193,0
Q9VND0,0
Q9VU01,0
O46106,1
Q9U519,0
Q24192,0
O44783,0
Q9VXN2,0
Q9VR52,0
P49021,0
Q9W552,0
Q9VLL5,0
Q9VAN0,0
Q26416,0
X2JF40,0
Q5BI73,0
Q9W3E8,0
Q9W3E7,0
Q27606,0
Q9VUT2,0
Q24077,0
Q9VUT3,0
Q6TXQ1,1
P49869,0
P49735,0
Q24400,0
Q24395,0
Q24319,0
Q9VAN7,0
Q960R6,0
P48604,0
P53997,0
Q9W5B5,0
Q24093,0
O76206,0
Q8T053,0
Q9VCY0,0
Q24173,0
P52905,0
Q9VEQ5,0
Q9VY18,0
Q7KSG0,0
P48605,0
P54367,0
Q9VUU3,0
Q9VMS1,0
Q9VA27,0
Q9VS79,0
Q9V4T5,0
Q9VL92,0
O46054,0
Q9V558,0
Q9V4I0,0
Q9V4I1,0
Q9W130,0
Q9VNV3,0
Q683T1,0
Q9VA83,0
Q8I0T0,0
Q9VD73,0
P53403,0
Q24142,0
Q24143,0
O02649,0
Q24307,0
Q9W1G7,0
Q9VBJ2,0
Q24168,0
Q24169,0
Q9W1M7,0
Q9VTN5,0
P48601,1
P55035,1
Q962I2,0
P50887,1
Q24145,0
Q9V3C8,0
P49963,0
Q9VLR5,0
Q24536,0
Q9VLF5,0
Q541C3,0
X2JAX3,0
Q9V3C0,0
Q9VXD4,0
Q9V3I6,0
Q9VER8,0
Q24050,0
Q7KVA1,0
Q7YU81,0
Q9V3C2,0
Q95WV5,0
P54353,0
Q27324,0
Q9VML1,0
Q9V3A7,0
Q9U3Z7,1
Q9XTP7,0
Q9VK54,0
Q9VKG1,0
Q8ISD9,0
A1Z7S0,0
Q24311,0
Q9VCH4,0
Q9W3G6,0
Q8MS20,0
O76927,0
Q7JRH7,0
Q8SYH5,0
O61345,0
Q9V3E9,0
P43248,0
O16867,0
Q24558,0
Q9U6L4,0
Q4V5A3,0
Q9VIC3,0
Q9I7L5,0
Q961N0,0
Q8SZW5,0
Q9VIC0,0
Q9VIB6,0
Q9VIB5,0
Q9VIB3,0
Q9VIB1,0
Q9V3T9,0
O46197,0
O46199,0
O46200,0
Q9VVW1,0
Q9VAS9,0
Q9VC44,0
Q9VQM0,0
Q94513,0
Q4ABF0,0
Q24214,0
Q9VXE9,0
Q9VT57,0
Q9VPT8,0
Q9VAL7,0
Q8IPJ7,0
Q9I7I0,0
Q9VQT0,0
Q94883,0
Q9V770,0
Q86PC9,0
Q9VB46,0
Q7KNS3,0
X2JDU0,1
O62618,0
X2JCI8,0
X2J946,0
X2JEZ9,0
Q95SP5,0
Q24046,0
Q24048,0
Q9VFT4,0
Q9V3F8,0
O15971,0
Q8IGH2,0
Q8T046,0
O18339,0
Q9W4A0,0
O76742,0
X2J5T3,0
Q94913,0
Q9VIN1,0
Q94517,0
Q9VJ43,0
Q9W424,0
O96880,0
O96881,0
Q9VIB7,0
Q8MRA6,0
Q9V5Z7,0
Q9W1M6,0
Q86NL5,1
Q9VPW1,0
P54269,0
Q27367,0
Q9U6Y9,0
Q8T9K5,0
Q5BI95,0
Q24570,0
Q9NDU2,0
Q9VZI8,0
Q9VRK8,0
Q24188,0
Q9VNS0,0
Q9VS36,0
Q9N6W9,0
Q9U4L6,0
Q9BMD5,0
Q8SZ69,0
Q8SXK5,0
Q7KK54,0
Q9VB35,0
Q23972,0
Q9VMV5,0
Q9VMS4,0
Q9V576,0
Q9U3V8,0
Q9VT28,0
Q24407,0
Q24251,0
Q9VLJ6,0
Q24238,0
Q8IGW6,0
Q94877,0
Q9W2F3,0
Q9VEG4,0
X2J9F2,0
Q9VFP6,0
Q9VIX1,0
Q94886,0
Q27415,0
O77460,0
Q24439,0
Q94919,0
Q9TW49,0
Q9VPC0,0
Q95083,1
Q9VQQ0,0
Q8MSX0,0
Q94915,0
Q8SXW1,0
Q95TH4,0
Q95RT0,0
Q24239,0
Q9VZZ9,0
Q9VVX3,0
Q24151,0
Q9V9R6,0
Q9VMR4,0
Q9VPW8,0
Q9V3D5,0
Q9V574,0
X2JGF5,0
Q24211,0
Q95SE2,0
P17133,0
Q9VS62,0
Q9W2R3,0
Q7JR24,0
Q94981,0
Q9VSM4,0
P92204,0
P91659,0
P52487,0
Q94535,0
Q9W265,0
P55830,1
Q94547,0
Q9VM76,0
Q27575,0
P91622,0
X2JJC8,0
Q94511,0
Q9VF27,0
P91891,0
Q9VGW6,0
P91664,0
Q5BIL1,1
Q9VGI5,0
Q9VCT4,0
Q94514,0
Q94546,0
Q94521,0
Q94516,0
Q9XZC2,0
Q9VS54,0
O61267,0
Q9VLA2,0
Q2PNW1,0
Q9VQG4,0
Q9V414,0
O18405,0
Q4V3S6,0
Q9W314,0
P91931,0
P55828,0
P91875,0
O01668,0
O17432,0
Q9VCA2,0
P91929,0
P91928,0
O01349,0
O01382,0
Q94529,0
X2JBI2,0
Q9V9X8,0
Q9VC52,0
Q9VSK2,0
O01666,1
Q7KN85,0
P92177,0
Q9W0F1,0
Q9XYA7,0
Q9V3L1,0
Q9VZ23,0
Q9W214,0
Q8SX41,0
Q9XZU2,0
Q7JY80,0
Q9XYZ4,0
X2JG23,0
O02372,0
Q9VCX2,0
Q86S05,0
Q8T8Z9,0
Q9VP79,0
Q9VFI0,0
Q9VVN7,0
Q9VPU3,0
Q9VPU8,0
Q9NDJ2,0
Q9W268,0
Q95R99,0
Q7K4B6,0
O18413,0
Q9V6K1,0
Q9VJP1,0
Q9UAI4,0
Q9U3W0,0
R9PY21,0
Q9VGZ6,0
X2JHT0,0
O96553,0
Q9W0V1,0
Q9VTZ1,0
Q9VW48,0
Q9V6K3,0
Q9VEX4,0
Q9VEX5,0
Q9V3I5,0
X2JA18,0
Q9V3D4,0
Q8MM24,0
Q9VMP3,0
Q9U5Y2,0
Q9VK85,0
Q9GZ10,1
Q8SZT4,0
O46036,0
Q9TVM2,0
X2JAQ4,0
O18408,0
Q9VY19,0
O46202,0
Q9Y0S9,0
Q9I7S8,0
Q9W143,0
O18391,0
Q9VM62,0
Q9W2Q1,0
O18640,0
Q95RE0,0
Q960L7,0
Q7KTZ2,0
Q9VC05,0
Q9XYU0,0
Q8IGZ1,0
C0HL64,0
P92194,0
P91942,0
Q8IGZ8,0
P92181,0
C0HL63,0
C0HL62,0
P91940,0
Q9VCE7,0
