Gene,Label
P0ABR1,0
P05020,0
P0AB26,0
P0AC59,0
P69367,0
P0A948,0
P29217,0
P75931,0
P0AF16,1
P43533,0
P0AEM4,0
P75933,0
P0ABW9,0
P0ABX2,0
P75936,0
P75937,0
P75938,0
P0ABX5,0
P0A6S0,0
P0A6S3,0
P75942,0
P33235,0
P29744,0
P21513,1
P62066,1
P0AA39,0
P0A729,0
P0AB28,0
P0A7N4,0
P27247,0
P0AAI9,1
P0AEK2,1
P0A6A8,1
P0AAI5,0
P28305,0
P28306,0
P0A720,1
P28631,1
P0AFQ7,0
P69786,0
P16869,0
P0ACE7,0
P75946,0
P0AB38,0
P75948,0
P75949,0
P00393,0
P0AB35,0
P75952,0
P0AB40,0
P75954,0
P30958,0
P75955,0
P0ADC3,1
P75957,1
P75958,1
P75959,0
P75960,0
P75961,0
P75962,0
P0AFK4,0
P69874,0
P29745,0
P23837,0
P23836,0
P25746,0
P0AEI6,0
P75966,0
P08200,0
P75967,0
P75968,0
P11072,0
P75969,0
P75970,0
P75971,0
P75976,0
P75977,0
P75978,0
P75979,0
P75980,0
P75981,0
P75982,0
P45581,0
P09154,0
P09153,0
P33227,0
P03014,0
P24200,0
P75989,0
P75990,0
P75991,0
P75992,0
P75993,0
P75994,0
P75995,0
P0AB46,0
Q7DFV3,0
P18196,0
P76001,0
P76002,0
P0AB43,0
P0A8L5,0
P77335,0
P0AG11,0
P04152,0
P0A6M2,0
P0AFA7,0
P0A8V6,0
P29013,0
P29012,0
P76007,0
P76008,0
P0C960,0
P76010,0
P76011,0
P76012,0
P13482,0
P37349,0
P76015,0
P76016,0
P76017,0
P0A7D1,1
P0AFR2,0
P0A717,1
P62615,1
P61320,1
P0A6X1,1
P0A7I0,1
P0ACC1,1
P0AGM5,0
P31801,0
P0AE63,0
P39163,0
P0AB52,0
P39165,0
P0AF28,0
P0AFA2,0
P10903,0
P09152,0
P11349,0
P0AF26,0
P11350,0
P76023,1
P02338,0
P37052,0
P0AFR0,0
P0A9Q7,0
P25743,0
P23843,0
P0AFH2,0
P77737,0
P0A8L7,0
P0A6H8,0
P31069,0
P0AB55,0
P21365,0
P0A915,0
P21363,0
P21362,0
P21361,0
P0A877,0
P0A879,0
P00909,0
P00904,0
P00895,0
P0AD92,0
P77766,0
P0AFR4,0
P45848,0
P0AG14,0
P0AB61,0
P06612,1
P0A9F3,0
P25516,0
P0A7I7,1
P0A924,0
P0AB58,0
P08245,0
P0ADA7,0
P76034,0
P77334,0
P30850,0
P76035,0
P0AEK4,1
P45736,0
P0AAH8,0
P0AAH4,0
P0AGH5,0
P0AGH3,0
Q47622,0
P0ACV8,0
P76037,0
P78061,0
P76038,0
P0A9U6,0
P23883,0
P37906,0
P50457,0
P37344,0
P0AFM6,0
P0AFM9,0
P0AFV8,0
P76041,0
P76042,0
P0AFR7,0
P77716,0
P76043,0
P76044,0
P77503,0
P77154,0
P77366,0
P76045,0
P77615,0
P76046,0
P07604,0
P0A862,0
P51981,0
P76049,0
P77333,0
P77348,0
P0AEB5,0
P0AAC0,0
P0A9E5,0
P0AFH0,0
P46133,0
P76052,0
P77357,0
P77744,0
P77302,0
P64423,0
P21693,0
P76055,0
P76056,0
P76057,0
P33230,0
P33229,0
P33228,0
P15032,0
P15033,0
P38393,0
P38392,0
P76061,0
P77546,0
P76066,0
P77551,0
P23849,0
P76068,0
P76069,0
P77658,0
P76071,1
P76072,0
P77163,0
P0ADI0,0
P76073,0
P37903,0
P77747,0
P52647,0
P52643,0
P52645,0
P64448,0
P76076,0
Q47129,0
P80668,0
P46883,0
P77455,0
P76077,0
P76078,0
P76080,0
P76081,0
P76082,0
P77467,0
P76083,0
P76084,0
P0C7L2,0
P76085,0
P25906,0
P25907,0
P76090,0
P76091,0
P76092,0
P76093,0
P43329,0
P34209,0
P25553,0
P0ABE5,0
P0ACW4,0
P76096,0
P77171,0
P76097,0
P40120,0
P0ACW6,0
P76100,0
P25396,0
P25397,0
P64451,0
P76102,0
P76103,0
P76104,0
P64459,0
P77730,0
P76108,0
P77674,0
P64453,0
P64455,0
P76113,0
P76114,0
P76115,0
P77610,0
P76117,0
P76118,0
P24211,0
P31991,0
P28917,0
P31992,0
P76121,0
P0AF32,0
P19317,0
P19318,0
P19319,0
P37758,0
P76122,0
P46136,0
P24183,0
P0AAJ3,0
P0AEK7,0
P39451,0
P26616,0
P68191,0
P76127,0
P0C0L2,0
P77622,0
P77268,0
P77308,0
P76128,0
P77790,0
P76129,0
P0AA89,0
P64426,0
P63235,0
P69910,0
P31828,0
P31827,0
P31826,0
P76134,0
P77318,0
P76135,0
P76136,0
P77561,0
P77588,0
P77294,0
P77789,0
P76137,0
P76138,0
P23874,0
P23873,0
P77286,0
P32051,0
P77432,0
P76141,0
P77257,0
P77672,0
P0AFS1,0
P76142,0
P76143,0
P64461,0
P76145,0
P76146,0
P0A6L7,0
P76147,0
P0A6W0,0
P76149,0
P77309,0
P76150,0
P31122,0
P0AEY1,0
P27245,0
P31121,0
P31125,0
P31129,0
P31130,0
P31131,0
P24171,0
P39831,0
P0ACM2,0
P64463,0
P77260,0
P77228,0
P76154,0
P77170,0
P76155,0
P77515,0
P31061,0
P76156,0
P77695,0
P76157,0
P0A986,0
P76158,0
P76159,0
P36995,0
P0A976,0
P76161,0
P76162,0
P07010,0
P0ACG6,0
P0C079,0
P77609,0
P76164,0
P76165,0
P06965,0
P0ACW8,0
P21418,0
P09557,0
P29010,0
Q47138,0
P0CF60,1
P76168,0
P38105,0
P38104,0
P76170,0
P0A951,0
P67553,0
P77374,0
P77783,0
P76173,0
P69853,0
P76175,0
P0A6E9,0
P50456,0
P77559,0
P43531,0
P36560,0
P76176,0
P69212,0
P0AFS5,0
P0AB67,0
P07001,0
P76177,0
P0AAE5,0
P0AFS3,0
P0ACX0,0
P52108,0
P05042,0
P0AC33,0
P00946,0
Q47706,0
P0CE44,0
P05804,0
P0AET8,0
P18811,0
P19642,0
P23256,0
P22333,0
P77376,0
P64467,0
P76180,0
P77223,0
P77611,0
P76182,0
P77285,0
P77179,0
P0AB83,0
P0A9D2,0
P77150,0
P0AGJ9,1
P0AFI7,0
P28224,0
P77570,0
P0A905,0
P0A8W2,0
P64471,0
P76185,0
P76186,0
P0AGD1,0
P76187,0
P67430,0
P77258,0
P0AC81,0
P30015,0
P76190,0
P0AGD3,0
P77389,0
P0ACP7,0
P0ACR2,0
P37597,0
P0A9H7,0
P0AFU8,1
P37340,0
P77552,0
P77148,0
P77147,0
P77409,0
P77564,0
P76192,0
P0AAL6,0
P0ACX5,0
P0AD61,0
P69776,0
P76193,0
P76194,0
P77444,0
P77689,0
P77499,0
P77522,0
P64476,0
P77748,0
P0AFS7,0
P76197,0
P76198,0
P05194,0
P37766,0
P77402,0
P76201,0
P77337,0
P38135,0
P23538,0
P0A8A4,0
P0ACX9,0
P77649,0
P76204,0
P23898,0
P06611,0
P06609,0
P0A6X7,0
P07395,1
P08312,1
P0AD74,0
P0A7L3,1
P0A7Q1,0
P0A707,1
P0A8M3,1
P06999,0
P77739,0
P76208,0
P77247,0
P64481,0
P77529,0
P76210,0
P0AE60,0
P21179,0
P37794,0
P17411,0
P17410,0
P17334,0
P0ADB1,0
P18843,1
P77754,0
P76215,0
P76217,0
P77581,0
P09030,0
P76219,0
P76220,0
P76221,0
P76223,0
P76224,0
P78067,0
P76226,0
P77788,0
P76227,0
P00370,0
P76228,0
P08395,0
P0A962,0
P21369,0
P38055,0
P77721,0
P77256,0
P77493,0
P77704,0
P77280,0
P76230,0
P77539,0
P76231,0
P0A746,0
P0A9B2,1
P39173,0
P76234,0
P0A908,0
P0ACY3,0
P76235,0
P76236,0
P76237,0
P64483,0
P76239,0
P0ACY6,0
P76241,0
P64493,0
P76245,0
P64485,0
P64496,0
P64488,0
P76249,0
P76250,0
P76251,0
P0ABD1,0
P0ABR7,0
P76254,0
P09155,0
P69451,0
P0AA91,0
P76256,1
P76257,0
P64490,0
P67338,0
P05041,0
P43337,0
P16095,0
P76261,0
P0AEC0,0
P69797,0
P69801,0
P69805,0
P67601,0
P76264,0
P36999,0
P0A9Y6,0
P64508,0
P64499,0
P64512,0
P76268,0
P76269,0
P23894,0
P45577,0
P76270,0
P0AD03,0
P76272,0
P76273,0
P64503,0
P76275,0
P55798,0
P76278,0
P0AA57,0
P0ABS8,0
P76280,0
P0AEK0,0
P24555,0
P33219,0
P33221,0
P0A955,0
P0ADF6,0
P46118,0
P21599,0
P24205,0
P0AFS9,0
P39172,0
P0A9X1,0
P39832,0
P0A812,0
P0A809,0
P24238,0
P21889,1
P0ADI7,0
P37348,0
P64515,0
P76290,0
P46923,0
P52005,0
P52007,0
P11875,1
P76296,0
P76297,0
P76298,0
P76299,0
P0A9H9,0
P0AE67,0
P07330,0
P07018,0
P07017,0
P07363,0
P0AF06,0
P0ABY7,0
P0A8S9,0
P31677,0
P31678,0
P0A9A2,0
P76308,0
P0A998,0
P46887,0
P0AAD4,0
P0AD05,0
P0ABF8,1
P0AED5,0
P0AD07,0
P07026,0
P37774,0
P0AFT2,0
P76316,0
P0AEM9,0
P52627,0
P0AEM6,0
P04949,0
P24216,0
P26608,0
P0ABY2,0
P26612,0
P31063,0
P0AA31,0
P76318,0
P76319,0
P76322,0
P76323,0
P0A8T5,0
P25798,0
P0ABZ1,0
P31068,0
P52612,0
P52614,0
P06974,0
P22586,0
P0AC05,0
P0AC07,0
P33135,0
P0DMC9,0
P0AEG8,0
P64519,0
P76329,0
P76330,0
P64517,0
P46125,0
P0AA70,0
P09184,0
P46144,0
P76334,0
P31658,0
P76339,0
P76340,0
P76341,0
P76342,0
P76343,0
P76344,0
P76345,0
P76347,0
P76350,0
P0AE12,0
P0A8A2,0
P76352,0
Q47083,0
Q47005,0
P39176,0
P36562,0
P36561,0
P0AE76,0
P0CE53,0
P76359,0
P39180,0
P76361,0
P76362,0
P64521,0
P76364,0
P64526,0
P0A8M6,0
P33011,0
P33013,0
P33014,0
P33015,0
P0AA47,0
P76369,0
P0AD12,0
P60995,0
P60757,0
P06988,0
P06986,0
P06987,0
P60595,0
P10371,0
P60664,0
P06989,0
P76372,0
P76373,0
P00350,0
P36667,0
P37751,0
P37750,0
P37749,0
P37748,0
P37747,0
P37746,0
P37745,0
P37744,0
P37760,0
P37759,0
P71244,0
P71243,0
P71242,0
P77377,0
P71241,0
P24175,0
P24174,0
P32057,0
P32056,0
P32055,0
P0AC88,0
P0ACD2,0
P71239,0
P71238,0
P71237,0
P0ACC9,0
P77414,0
P76387,0
P0A930,0
P76389,0
P28249,0
P28248,0
P0A8F4,0
P38097,0
P04395,0
P36928,0
P76393,0
P76394,0
P76395,0
P76397,0
P76398,0
P76399,0
P36554,0
P30847,0
P69228,0
P76403,0
P37057,0
P76406,0
P76407,0
P0CF70,1
P0CF83,0
P69831,0
P37188,0
P69828,0
P0C8J8,0
P0C8J6,0
P0A991,0
P76417,0
P76418,0
P76419,0
P0ACM5,0
P76421,0
P76422,0
P76423,0
P76425,0
P64534,0
P33340,0
P33341,0
P33344,0
P0AF08,0
P00959,1
P33345,0
P33346,0
P33348,0
P33349,0
P33352,0
P33353,0
P33354,0
P33355,0
P0AFT5,0
P0AD14,0
P33358,0
P33359,0
P33360,0
P33361,0
P33362,0
P33363,0
P06149,0
P0AFI5,0
P0AD17,0
P33366,0
P33368,0
P33371,0
P60632,0
P0AD19,0
P0ABF6,0
P0AFY2,0
P64536,0
P76440,0
P25889,0
P23200,0
P0AAG8,0
P25748,0
P25747,0
P0A6T5,1
P33018,0
P17315,0
P25737,0
P0ACR4,0
P62723,0
P0A6C1,0
P33020,0
P33022,0
P33025,0
P30235,0
P20966,0
P0AEW9,0
P69811,0
P33026,0
P0A6N8,0
P33029,0
P33030,0
P76445,0
P0AFV4,0
P76446,0
P33913,0
P0AFU0,0
P33916,0
P0AD21,0
P28246,0
P0AA43,0
P33920,0
P0AD24,0
P33924,0
P0CE55,0
P31802,0
P0ABM9,0
P0AA86,0
P33927,0
P0ABM5,0
P0ABM1,0
P0ABL8,0
P33931,0
P0ABL5,0
P0ABL3,0
P33934,0
P0AAL3,0
P33937,0
P0A9I5,0
P0AAL0,0
P23827,0
P33940,0
P33941,0
P05050,0
P06134,0
P0AB85,0
P06996,0
P39838,0
P0DMC7,0
P0DMC5,0
Q06067,0
Q06065,0
P76458,0
P76459,0
P76460,0
P76461,0
P76462,0
P76463,0
P76466,0
P17994,0
P0AES4,1
P45508,0
P00452,1
P69924,1
P0ABW3,0
P27294,0
P45505,0
P09394,0
P08194,0
P0A9C0,0
P13033,0
P0A996,0
P76469,0
P77215,0
P77732,0
P77808,0
P76471,0
P52006,0
P45565,0
P77690,0
P77757,0
P77398,0
P76472,0
P76473,0
P76474,0
P37590,0
P29208,0
P0ABU0,0
P37355,0
P17109,0
P38051,0
P0AEH5,0
P0A8V0,0
Q47013,0
P76481,0
P76482,0
P76483,0
P76484,0
P76485,0
P76486,0
P0AFF0,0
P0AFE8,0
P33607,0
P0AFE4,0
P0AFE0,0
P0AFD6,0
P0AFD4,0
P33602,0
P31979,0
P0AFD1,0
P33599,0
P0AFC7,0
P0AFC3,0
P36771,0
P0A959,0
P76491,0
P0AFU2,0
P77625,0
P0A8W8,0
P0A8D9,0
P0A9M8,0
P39263,0
P65556,0
P67095,0
P77544,0
P77526,0
P0AC19,0
P77768,0
P07109,0
P0AEU3,0
P52094,0
P0AEU0,0
P09551,0
P0AG16,0
P09549,0
P08192,1
P0ABP6,0
P07649,0
P08390,0
P05459,0
P15286,0
P77549,0
P0A953,1
P77182,0
P64540,0
P76938,0
P0AD30,0
P0C0T5,0
P12008,0
P39199,0
P0A8B2,0
P76498,0
P76499,0
P76500,0
P76501,0
P77599,0
P77288,0
P76502,0
P77399,0
P76503,0
P0AD33,0
P10384,0
P76505,0
P76506,0
P37327,0
P37326,0
P77682,0
P77293,0
P76507,0
P77326,0
P77656,0
P76508,0
P76509,0
P76510,0
P0AD35,0
P76512,0
P76513,0
P76514,0
P76515,0
P76516,0
P46068,0
P08555,0
P00926,0
P52600,0
P52599,0
P0ACZ4,0
P30855,0
P76518,0
P0AA49,0
P0AFI0,0
P69902,0
O32528,0
P76521,0
P0ACV2,0
P77434,0
P0AA93,0
P0AE39,0
P77396,0
P77439,0
P77585,0
P76524,0
P77579,0
P0A6V8,0
P67729,0
P64542,0
P0A769,0
P0AFF2,0
P0CF93,0
P23842,0
P0AD37,0
P27238,0
P04805,1
P23841,0
P45562,0
P45563,0
P45564,0
P0ACR7,0
P39836,0
P15042,1
P77173,1
P0A6J3,0
P0ABK5,0
P0AA04,0
P08839,0
P40191,0
Q47702,0
P78271,0
P16703,0
P16676,0
P16701,0
P16700,0
P37440,0
P77245,0
P76535,0
P77272,0
P77619,0
P76536,0
P76537,0
P76538,0
P76539,0
P36548,0
P36553,0
P36547,0
P76540,0
P19636,0
P0AEJ6,0
P76542,0
P76543,0
P76545,0
P76547,0
P76548,0
P76549,0
P76551,0
P76552,0
P76553,0
P77277,0
P77445,0
P0ABF4,0
P77218,0
P65643,0
P76555,0
P76556,0
P63746,0
P76558,0
P0A867,0
P33570,0
P76559,0
P37128,0
P37127,0
P27896,0
P24177,0
P0AED7,1
P76561,0
P76562,0
P64429,0
P0A7D7,0
P0A903,0
P0A6L2,1
P0AE52,0
P23481,0
P23482,0
P77858,0
P77416,0
P0AEW1,0
P77437,0
P77329,0
P77423,0
P77668,0
P77453,0
P71229,0
P77733,0
P0AFI9,0
P66948,0
P76569,0
P0AGM7,0
P0A8F0,0
P08178,0
P08179,0
P0A7B1,0
P0AFL6,0
P77172,0
P64545,0
P65290,0
P76573,0
P04079,0
P0ADG7,0
P04994,0
P76575,0
P0A6P5,1
P77774,0
P76576,0
P60906,1
P62620,1
P27434,0
P36979,0
